Date,AAPL,IBM,MSFT,GOOG
2000-04-19,-0.04532028792425946,-0.05829535092556404,-0.0232740423337372,
2000-04-20,-0.018575632771635986,-0.009524253145774209,0.0031773912751871247,
2000-04-24,0.013669657313891914,0.024038742756407494,-0.15597802421869444,
2000-04-25,0.06483387836219823,0.05633838151112358,0.04127586650080395,
2000-04-26,-0.0545540613423493,-0.017778308593014325,-0.019819889582467054,
2000-04-27,0.04482209044192964,0.0011313247980240249,0.02665456018684753,
2000-04-28,-0.021203023650742447,0.007909226629333022,-0.0008951042211376992,
2000-05-01,0.002015169657855864,0.0044848137866064786,0.05286728026089205,
2000-05-02,-0.051785198054399406,-0.00558066717229444,-0.04851040272981644,
2000-05-03,-0.023859617905800712,-0.02918038321854366,0.009838615412634644,
2000-05-04,-0.03802296390455684,-0.0046242892610970365,-0.0017714041627812094,
